,Zone0_EFT[C],Zone1_EFT[C],Zone2_EFT[C],Zone3_EFT[C],Zone4_EFT[C],Zone5_EFT[C],GHX0_EFT[C],GHX0_MFT[C],GHX0_q_ghe[W/m],GHX0_ExFT[C],GHX1_EFT[C],GHX1_MFT[C],GHX1_q_ghe[W/m],GHX1_ExFT[C],GHX2_EFT[C],GHX2_MFT[C],GHX2_q_ghe[W/m],GHX2_ExFT[C]
8577,5.730174,5.452557,5.280347,3.773062,3.769716,3.143686,2.992010,4.829866,-10.367248,6.667721,4.829866,5.854568,-5.780289,6.879269,5.376373,6.134517,-4.276647,6.892660
8578,5.854745,5.709357,5.456104,3.937567,3.933513,3.242874,3.086261,4.988111,-9.113620,6.889961,4.988111,5.983261,-4.768733,6.978410,5.518857,6.238616,-3.449063,6.958374
8579,5.977635,5.885423,5.532480,4.085676,4.081079,3.331494,3.166438,5.143124,-8.148879,7.119809,5.143124,6.110568,-3.988284,7.078011,5.659094,6.341683,-2.813972,7.024272
8580,6.035382,5.999940,5.636268,4.097297,4.091263,3.362756,3.225804,5.213564,-7.959355,7.201325,5.213564,6.170263,-3.830796,7.126962,5.723804,6.391472,-2.673466,7.059141
8581,6.108978,6.130041,5.737410,4.211144,4.204750,3.459423,3.330596,5.315661,-7.368151,7.300727,5.315661,6.243800,-3.445059,7.171939,5.810669,6.449903,-2.372705,7.089137
8582,6.159639,6.270045,5.880472,4.379884,4.371490,3.666700,3.552955,5.405056,-6.934049,7.257158,5.405056,6.288189,-3.306345,7.171322,5.876060,6.483730,-2.275041,7.091399
8583,6.224807,6.394453,5.983904,4.560205,4.553333,3.827371,3.722378,5.511262,-6.359539,7.300146,5.511262,6.349119,-2.978607,7.186975,5.958119,6.529593,-2.031610,7.101068
8584,6.198296,6.320110,5.940461,4.407015,4.402058,3.717660,3.606819,5.456721,-7.109574,7.306624,5.456721,6.326766,-3.343770,7.196811,5.920745,6.515498,-2.285762,7.110250
8585,6.095313,6.077406,5.735778,4.062166,4.057615,3.399769,3.283550,5.275690,-8.495624,7.267831,5.275690,6.233218,-4.083444,7.190746,5.786372,6.448389,-2.823216,7.110405
8586,5.902599,5.576405,5.348865,3.775376,3.771822,3.248458,3.125767,5.018411,-10.083236,6.911055,5.018411,6.036096,-5.421811,7.053781,5.561177,6.292796,-3.897770,7.024415
8587,5.795702,5.292024,5.161500,3.688473,3.685022,3.191764,3.054635,4.894416,-10.301598,6.734197,4.894416,5.924116,-5.765662,6.953816,5.443589,6.198116,-4.224868,6.952643
8588,5.700213,5.232290,5.107762,3.584131,3.580903,3.099021,2.974271,4.784119,-10.622192,6.593966,4.784119,5.824969,-6.108861,6.865818,5.339239,6.112754,-4.539846,6.886270
8589,5.588794,4.940857,4.824262,3.441899,3.438823,2.974889,2.867794,4.653457,-11.171938,6.439121,4.653457,5.710191,-6.611414,6.766924,5.217049,6.013647,-4.983887,6.810245
8590,5.497275,4.888394,4.776689,3.345238,3.341254,2.880951,2.797154,4.552856,-11.452682,6.308558,4.552856,5.615062,-6.928910,6.677268,5.119366,5.929172,-5.282472,6.738978
8591,5.435796,4.777349,4.667026,3.297315,3.294373,2.814482,2.742339,4.486932,-11.514032,6.231525,4.486932,5.551531,-7.026179,6.616130,5.054718,5.871312,-5.389389,6.687907
8592,5.340776,4.681928,4.577562,3.184509,3.181803,2.703652,2.665643,4.381982,-11.974556,6.098321,4.381982,5.453192,-7.473619,6.524402,4.953294,5.783613,-5.792968,6.613932
8593,5.279726,4.560841,4.457805,3.126168,3.123447,2.627787,2.616339,4.318555,-12.043630,6.020772,4.318555,5.389963,-7.580490,6.461370,4.889973,5.725159,-5.909167,6.560346
8594,5.171254,4.453810,4.357019,3.008085,3.005573,2.523196,2.517107,4.197667,-12.649756,5.878228,4.197667,5.278413,-8.134884,6.359159,4.774065,5.625185,-6.406469,6.476305
8595,5.110220,4.360249,4.264262,2.959896,2.957365,2.464148,2.461577,4.134152,-12.679394,5.806727,4.134152,5.215665,-8.198693,6.297178,4.710959,5.566519,-6.485799,6.422079
8596,5.009074,4.264149,4.172893,2.849155,2.846779,2.369186,2.366743,4.022840,-13.193952,5.678938,4.022840,5.111933,-8.676684,6.201026,4.603690,5.472371,-6.920685,6.341051
8597,4.970905,4.205148,4.112829,2.825001,2.822610,2.336752,2.330939,3.985555,-13.030202,5.640171,3.985555,5.072894,-8.562862,6.160233,4.565469,5.434259,-6.841776,6.303050
8598,4.880679,4.127373,4.038821,2.732635,2.729439,2.267256,2.237127,3.884461,-13.525789,5.531796,3.884461,4.980990,-9.003280,6.077519,4.469277,5.350852,-7.238362,6.232427
8599,4.831032,4.072302,3.983289,2.725383,2.723019,2.269707,2.167469,3.827541,-13.554161,5.487614,3.827541,4.931465,-9.013321,6.035389,4.416301,5.305011,-7.256146,6.193722
8600,4.844745,4.229250,4.136516,2.766173,2.763763,2.297944,2.184765,3.848496,-13.046581,5.512228,3.848496,4.945547,-8.602807,6.042598,4.433590,5.314636,-6.908948,6.195682
8601,4.945050,4.374155,4.237120,2.900563,2.897848,2.385599,2.264670,3.964413,-11.988967,5.664156,3.964413,5.049358,-7.652551,6.134303,4.543050,5.404478,-6.075991,6.265905
8602,5.048088,4.570115,4.383822,2.996643,2.993713,2.466209,2.350712,4.082099,-11.214497,5.813485,4.082099,5.155799,-6.954547,6.229500,4.654739,5.497629,-5.459547,6.340519
8603,5.149478,4.689779,4.447726,3.086226,3.083078,2.541156,2.427715,4.196195,-10.572904,5.964675,4.196195,5.260865,-6.365158,6.325535,4.764019,5.590002,-4.938158,6.415984
8604,5.228764,4.802612,4.548395,3.131706,3.127481,2.600774,2.504793,4.287549,-10.154097,6.070305,4.287549,5.342246,-6.007272,6.396944,4.850054,5.661575,-4.622202,6.473095
8605,5.340982,4.918300,4.637527,3.253105,3.248439,2.696689,2.604313,4.420810,-9.373980,6.237307,4.420810,5.457502,-5.349822,6.494195,4.973713,5.760718,-4.061316,6.547723
8606,5.364767,4.975257,4.700989,3.248639,3.242823,2.710795,2.630580,4.442826,-9.578991,6.255073,4.442826,5.482205,-5.493844,6.521584,4.997162,5.784888,-4.163682,6.572614
8607,5.429997,5.043893,4.752687,3.323164,3.318275,2.764593,2.690020,4.520699,-9.116828,6.351378,4.520699,5.549038,-5.121151,6.577376,5.069146,5.842398,-3.850811,6.615649
8608,5.427984,5.071364,4.790685,3.296985,3.293344,2.769918,2.687834,4.511779,-9.425045,6.335725,4.511779,5.547398,-5.351449,6.583017,5.064109,5.843841,-4.029178,6.623572
8609,5.463442,5.103236,4.811400,3.340796,3.336878,2.811690,2.712170,4.552612,-9.148117,6.393053,4.552612,5.584054,-5.126897,6.615496,5.102714,5.875702,-3.842222,6.648690
8610,5.382593,4.807852,4.591818,3.194499,3.191144,2.757384,2.640707,4.446704,-10.104645,6.252702,4.446704,5.501459,-5.901405,6.556214,5.009240,5.809283,-4.476279,6.609326
8611,5.371098,4.629664,4.498720,3.202149,3.198661,2.788278,2.650460,4.437914,-9.951863,6.225368,4.437914,5.488326,-5.848293,6.538738,4.998134,5.797343,-4.449689,6.596551
8612,5.356103,4.685560,4.555985,3.178828,3.175487,2.774222,2.644097,4.421868,-10.001452,6.199640,4.421868,5.472412,-5.910186,6.522955,4.982158,5.783469,-4.508044,6.584780
8613,5.308764,4.439615,4.315553,3.093686,3.090390,2.707964,2.593826,4.363247,-10.389483,6.132669,4.363247,5.424089,-6.228928,6.484931,4.929030,5.742745,-4.777877,6.556460
8614,5.287008,4.485137,4.362187,3.066285,3.061923,2.681447,2.589160,4.341883,-10.388406,6.094605,4.341883,5.400830,-6.276392,6.459777,4.906654,5.721697,-4.830767,6.536740
8615,5.294565,4.432791,4.307107,3.084579,3.081207,2.678565,2.596327,4.353468,-10.184281,6.110609,4.353468,5.408424,-6.114463,6.463381,4.916111,5.727083,-4.700343,6.538055
8616,5.262621,4.411401,4.290291,3.030537,3.027416,2.624819,2.580626,4.317852,-10.439118,6.055078,4.317852,5.374974,-6.352326,6.432097,4.881651,5.698017,-4.905604,6.514383
8617,5.300229,4.397433,4.269432,3.082143,3.078320,2.638540,2.624290,4.368149,-9.929593,6.112009,4.368149,5.412927,-5.948997,6.457704,4.925364,5.728647,-4.573918,6.531929
8618,5.272851,4.386405,4.263243,3.041477,3.037903,2.609137,2.601381,4.334797,-10.264935,6.068213,4.334797,5.384822,-6.218033,6.434847,4.894810,5.704897,-4.797165,6.514983
8619,5.289635,4.360275,4.233416,3.069370,3.065573,2.620299,2.616904,4.357069,-10.005935,6.097234,4.357069,5.401918,-6.007877,6.446768,4.914322,5.718564,-4.624384,6.522806
8620,5.248671,4.344630,4.223707,3.017151,3.013595,2.583175,2.579939,4.307313,-10.418321,6.034687,4.307313,5.359920,-6.348592,6.412526,4.868703,5.682919,-4.910786,6.497135
8621,5.312057,4.505260,4.373202,3.131233,3.127332,2.652088,2.643771,4.388777,-9.640415,6.133784,4.388777,5.424447,-5.721636,6.460118,4.941135,5.735969,-4.391121,6.530804
8622,5.330489,4.672408,4.539203,3.178084,3.172831,2.696762,2.651413,4.408340,-9.631056,6.165268,4.408340,5.443986,-5.677160,6.479631,4.960685,5.753123,-4.343956,6.545561
8623,5.662278,5.702350,5.481519,4.029669,4.021775,3.241766,2.988924,4.851113,-6.201094,6.713302,4.851113,5.779061,-3.090067,6.707008,5.346018,6.023718,-2.256741,6.701417
8624,5.917346,6.852036,6.542211,5.557824,5.543984,4.886496,4.663803,5.396269,-2.975943,6.128735,5.396269,5.975876,-2.354893,6.555484,5.705393,6.159578,-1.845312,6.613762
8625,6.199740,7.675605,7.243804,6.771376,6.744545,6.011985,5.767104,5.911793,-0.516990,6.056481,5.911793,6.222456,-1.110037,6.533119,6.077480,6.339465,-0.936106,6.601451
8626,6.425405,8.262842,7.770772,7.493563,7.464449,6.787685,6.572286,6.316698,0.914275,6.061111,6.316698,6.422105,-0.377055,6.527512,6.372915,6.485393,-0.402347,6.597870
8627,6.613209,8.699301,8.136580,7.971806,7.942778,7.346232,7.157021,6.643199,1.902133,6.129377,6.643199,6.591692,0.190674,6.540185,6.615728,6.610330,0.019986,6.604931
8628,6.822195,9.124742,8.548194,8.658189,8.624702,8.089583,7.940696,7.021593,3.498920,6.102490,7.021593,6.775657,0.936253,6.529720,6.890427,6.744215,0.556612,6.598003
8629,7.027836,9.412861,8.945445,9.177919,9.140410,8.676395,8.554779,7.375092,4.806717,6.195406,7.375092,6.962670,1.680444,6.550248,7.155134,6.882353,1.111464,6.609573
8630,7.220504,9.570774,9.085212,9.448684,9.416403,9.027692,8.930234,7.673209,5.695049,6.416183,7.673209,7.147235,2.382964,6.621261,7.392690,7.023720,1.671646,6.654750
8631,7.359771,9.859420,9.394872,9.679995,9.658646,9.284556,9.198772,7.877776,5.961486,6.556779,7.877776,7.282519,2.686314,6.687263,7.560305,7.130589,1.939256,6.700872
8632,7.407523,10.068370,9.598078,9.679684,9.657685,9.243540,9.139168,7.917223,5.175366,6.695278,7.917223,7.336729,2.458598,6.756234,7.607626,7.178834,1.816085,6.750042
8633,7.433380,10.073189,9.654906,9.698080,9.668384,9.196390,9.069392,7.928339,4.629528,6.787286,7.928339,7.368333,2.272078,6.808328,7.629669,7.209049,1.706559,6.788428
8634,7.503851,10.256129,9.983687,9.963159,9.944395,9.458352,9.291011,8.040326,5.091303,6.789642,8.040326,7.433407,2.470656,6.826487,7.716636,7.260668,1.856161,6.804700
8635,7.248454,9.091628,8.803730,8.309380,8.289522,7.661162,7.409647,7.451787,-0.132829,7.493928,7.451787,7.246764,0.646242,7.041740,7.342442,7.141039,0.634828,6.939637
8636,7.172253,8.926514,8.646991,8.106508,8.091840,7.452083,7.219270,7.298659,-0.257564,7.378048,7.298659,7.181075,0.381479,7.063492,7.235948,7.099460,0.442809,6.962972
8637,6.969056,7.762247,7.390586,6.512242,6.490955,5.596790,5.314556,6.807156,-3.619296,8.299757,6.807156,7.042624,-0.570968,7.278092,6.932739,7.010560,-0.188703,7.088382
8638,6.876200,7.461549,7.134578,6.157268,6.144457,5.187218,4.947920,6.610835,-3.871295,8.273751,6.610835,6.967737,-0.830874,7.324640,6.801183,6.961933,-0.374229,7.122683
8639,6.685630,6.728733,6.465419,4.900384,4.892670,4.075923,3.904262,6.188708,-6.415554,8.473153,6.188708,6.819202,-1.770659,7.449697,6.524971,6.869240,-0.966831,7.213508
8640,6.538756,6.397831,6.172079,4.557282,4.550581,3.829174,3.747183,5.932323,-7.148422,8.117463,5.932323,6.680666,-2.448114,7.429009,6.331439,6.775690,-1.453312,7.219941
8641,6.456697,6.200669,5.980453,4.455056,4.448652,3.719191,3.694797,5.808406,-7.093265,7.922014,5.808406,6.598156,-2.650401,7.387907,6.229606,6.716230,-1.633110,7.202855
8642,6.354453,6.028786,5.829652,4.300285,4.294369,3.619941,3.607449,5.655857,-7.594793,7.704265,5.655857,6.495515,-3.113163,7.335173,6.103674,6.641058,-1.992434,7.178441
8643,6.297675,5.893312,5.695430,4.248002,4.242248,3.562359,3.557082,5.578692,-7.530683,7.600302,5.578692,6.437196,-3.198006,7.295700,6.036560,6.596092,-2.084308,7.155624
8644,6.217710,5.773677,5.589713,4.127600,4.122120,3.489502,3.484593,5.466652,-7.935141,7.448711,5.466652,6.356001,-3.560494,7.245350,5.940972,6.533983,-2.374110,7.126994
8645,6.258279,6.090593,5.874769,4.278104,4.271847,3.542586,3.529055,5.536267,-6.867434,7.543478,5.536267,6.394873,-2.937619,7.253479,5.994190,6.560096,-1.936180,7.126002
8646,6.263217,6.315078,6.099029,4.395249,4.386732,3.683623,3.610388,5.553538,-6.652251,7.496688,5.553538,6.396805,-2.886872,7.240073,6.003281,6.560288,-1.906879,7.117295
8647,6.538211,7.846427,7.657642,6.749051,6.742167,6.156602,5.939133,6.236761,-1.176712,6.534390,6.236761,6.582856,-1.368326,6.928950,6.421345,6.671771,-0.990090,6.922197
8648,6.777145,8.599765,8.323909,7.684602,7.672334,7.179716,6.980515,6.729621,1.157668,6.478728,6.729621,6.779043,-0.228038,6.828464,6.755979,6.801334,-0.209273,6.846688
8649,6.989516,9.166293,8.803311,8.510877,8.488294,7.957186,7.750655,7.123891,2.691034,6.497127,7.123891,6.965634,0.679484,6.807376,7.039487,6.932406,0.459759,6.825324
8650,7.143717,9.460500,9.052949,8.845593,8.821347,8.309065,8.130220,7.381934,3.258509,6.633649,7.381934,7.109057,1.188283,6.836179,7.236400,7.037794,0.864853,6.839189
8651,7.264077,9.668205,9.197078,9.045228,9.021012,8.541760,8.383092,7.570503,3.618747,6.757914,7.570503,7.223933,1.543398,6.877363,7.385666,7.125119,1.160308,6.864572
8652,7.389365,9.954421,9.452093,9.402564,9.373396,8.913260,8.783484,7.784004,4.393819,6.784524,7.784004,7.337979,1.960773,6.891954,7.546124,7.210212,1.476707,6.874299
8653,7.509117,10.203152,9.764079,9.745836,9.710575,9.264835,9.150697,7.986861,5.078997,6.823025,7.986861,7.447335,2.354500,6.907809,7.699114,7.291979,1.776745,6.884843
8654,7.615036,10.274461,9.791423,9.863998,9.831991,9.417807,9.320998,8.141947,5.399489,6.962896,8.141947,7.550725,2.707516,6.959502,7.826628,7.373215,2.076415,6.919802
8655,7.704066,10.443977,9.983512,10.029020,10.007812,9.601101,9.516165,8.276363,5.671650,7.036561,8.276363,7.636062,2.929149,6.995760,7.934869,7.440291,2.262519,6.945712
8656,7.780125,10.557609,10.124121,10.157452,10.137167,9.740722,9.644462,8.384373,5.813527,7.124285,8.384373,7.710685,3.108118,7.036997,8.025073,7.500185,2.421617,6.975297
8657,7.860270,10.672499,10.304420,10.355517,10.329387,9.947982,9.836109,8.506554,6.160539,7.176998,8.506554,7.786845,3.334795,7.067136,8.122709,7.560339,2.605760,6.997969
8658,7.945272,10.874054,10.627815,10.665051,10.648118,10.281635,10.130168,8.652315,6.688835,7.174462,8.652315,7.863372,3.570793,7.074429,8.231545,7.618103,2.776471,7.004660
8659,7.677813,9.965219,9.689260,9.338154,9.319103,8.856642,8.615191,8.105086,1.689356,7.594981,8.105086,7.649133,1.510016,7.193180,7.861911,7.467415,1.306486,7.072918
8660,7.609088,9.869039,9.592612,9.221050,9.206581,8.750046,8.519181,7.989075,1.750568,7.458968,7.989075,7.584990,1.334407,7.180905,7.773563,7.421118,1.163876,7.068673
8661,7.420014,9.050072,8.682034,8.088880,8.067772,7.463980,7.183173,7.587756,-0.998888,7.992339,7.587756,7.440116,0.364512,7.292476,7.509015,7.318300,0.470862,7.127585
8662,7.344811,8.906881,8.579055,7.936140,7.923244,7.284672,7.043747,7.457007,-0.969623,7.870266,7.457007,7.372068,0.199290,7.287130,7.411706,7.268359,0.336333,7.125012
8663,7.199041,8.150077,7.851879,6.703074,6.694168,6.069760,5.874661,7.114120,-3.107343,8.353578,7.114120,7.267880,-0.385480,7.421640,7.196125,7.202373,-0.015664,7.208621
8664,7.091152,7.790648,7.502874,6.145818,6.137428,5.503220,5.398388,6.888070,-3.859819,8.377751,6.888070,7.180282,-0.757132,7.472494,7.043916,7.145136,-0.262264,7.246356
8665,7.028851,7.605168,7.299385,5.907385,5.898282,5.192502,5.158557,6.769035,-3.927647,8.379513,6.769035,7.126843,-0.872626,7.484651,6.959866,7.107691,-0.360518,7.255517
8666,6.956578,7.380337,7.083061,5.568716,5.560076,4.861277,4.842621,6.622769,-4.461964,8.402918,6.622769,7.066684,-1.112678,7.510599,6.859524,7.067497,-0.521288,7.275471
8667,6.914251,7.227197,6.919168,5.445975,5.436829,4.705964,4.697766,6.544688,-4.466529,8.391611,6.544688,7.029469,-1.172375,7.514249,6.803238,7.041123,-0.575292,7.279007
8668,6.857909,7.061964,6.760753,5.172740,5.164009,4.447011,4.439000,6.430841,-4.920997,8.422682,6.430841,6.982627,-1.363231,7.534414,6.725127,7.009659,-0.702959,7.294192
8669,6.892237,7.625868,7.351255,6.007734,5.999555,5.350889,5.333626,6.567154,-3.351766,7.800681,6.567154,6.986737,-1.140102,7.406321,6.790932,7.008015,-0.589863,7.225098
8670,6.894301,7.762870,7.513352,6.189953,6.180133,5.613154,5.528156,6.599150,-3.204142,7.670144,6.599150,6.978539,-1.135036,7.357928,6.801491,7.000369,-0.594993,7.199247
8671,7.133919,9.085930,8.884846,8.251038,8.243787,7.813904,7.581462,7.192228,1.456532,6.802995,7.192228,7.139037,0.199042,7.085847,7.163860,7.099702,0.240083,7.035543
8672,7.343724,9.646807,9.357214,8.921451,8.908538,8.551889,8.342403,7.600400,3.287505,6.858398,7.600400,7.316986,1.255692,7.033571,7.449246,7.223127,1.001837,6.997009
8673,7.529255,10.184122,9.807656,9.721125,9.697603,9.312356,9.097654,7.956480,4.758042,6.815305,7.956480,7.476199,2.002494,6.995918,7.700330,7.333741,1.528467,6.967151
8674,7.678352,10.446273,10.027189,10.054652,10.029787,9.672886,9.488538,8.209954,5.452689,6.931370,8.209954,7.613394,2.544111,7.016833,7.891789,7.434425,1.950489,6.977061
8675,7.799345,10.575868,10.105969,10.171747,10.147463,9.841358,9.682685,8.390017,5.808618,7.097350,8.390017,7.731167,2.960553,7.072317,8.038631,7.525876,2.304068,7.013122
8676,7.928792,10.732508,10.259922,10.381792,10.354327,10.098129,9.975738,8.589390,6.516182,7.203041,8.589390,7.854264,3.455273,7.119138,8.197323,7.621900,2.704632,7.046477
8677,8.049766,10.898347,10.494676,10.655137,10.622741,10.381792,10.276569,8.778640,7.146828,7.280711,8.778640,7.968252,3.866471,7.157865,8.346433,7.710718,3.033084,7.075004
8678,8.159164,11.003156,10.559247,10.743101,10.713597,10.503402,10.414241,8.925551,7.459314,7.436862,8.925551,8.077470,4.249446,7.229388,8.473241,7.800219,3.372284,7.127197
8679,8.275121,11.199219,10.785089,10.961451,10.942413,10.753208,10.676642,9.097977,8.075363,7.519311,9.097977,8.188319,4.653181,7.278661,8.612826,7.889173,3.701707,7.165521
8680,8.359320,11.297498,10.908316,11.083341,11.065138,10.875593,10.788988,9.208778,8.167196,7.628568,9.208778,8.272459,4.839297,7.336139,8.709408,7.959220,3.877289,7.209032
8681,8.428068,11.363420,11.031634,11.222748,11.199141,10.997710,10.896646,9.300193,8.249066,7.703740,9.300193,8.340634,4.958157,7.381075,8.788428,8.016228,3.990053,7.244027
8682,8.507708,11.522009,11.301734,11.491252,11.476062,11.279228,11.143477,9.429735,8.715870,7.715993,9.429735,8.413694,5.167452,7.397653,8.887847,8.073265,4.142857,7.258683
8683,8.163027,10.929894,10.642185,10.505950,10.486101,10.188096,9.935639,8.845424,3.484496,7.755210,8.845424,8.105103,2.366183,7.364781,8.450586,7.834387,1.969468,7.218188
8684,8.063063,10.773801,10.485645,10.310323,10.295138,9.987036,9.745790,8.691741,3.359908,7.637693,8.691741,8.010130,2.172718,7.328519,8.328216,7.760032,1.811156,7.191848
8685,7.851818,10.055717,9.677083,9.325891,9.304140,8.882622,8.593212,8.289905,0.733825,7.986599,8.289905,7.835019,1.100558,7.380133,8.047299,7.628411,1.013465,7.209522
8686,7.757719,9.880484,9.550327,9.133054,9.120087,8.649671,8.406066,8.136369,0.631922,7.866672,8.136369,7.748019,0.909937,7.359668,7.929249,7.561686,0.861230,7.194122
8687,7.600143,9.065277,8.766280,7.841161,7.832368,7.329414,7.133248,7.770785,-1.604677,8.408322,7.770785,7.634691,0.342549,7.498596,7.698201,7.488076,0.528884,7.277951
8688,7.476105,8.631437,8.342981,7.200108,7.191541,6.637730,6.532463,7.510298,-2.545411,8.488133,7.510298,7.535024,-0.064363,7.559749,7.523485,7.421957,0.264288,7.320429
8689,7.383919,8.351459,8.054074,6.831638,6.822972,6.186503,6.153455,7.331164,-2.973469,8.508874,7.331164,7.456958,-0.317602,7.582751,7.398254,7.367536,0.077556,7.336819
8690,7.283060,8.023625,7.739275,6.359873,6.351426,5.700949,5.683076,7.125039,-3.797703,8.567002,7.125039,7.373835,-0.655254,7.622631,7.257730,7.312008,-0.142951,7.366285
8691,7.207772,7.797099,7.503538,6.088736,6.080199,5.370803,5.362982,6.980600,-4.121086,8.598218,6.980600,7.309673,-0.838354,7.638746,7.156105,7.266820,-0.282059,7.377534
8692,7.116692,7.533638,7.256292,5.711509,5.703276,5.000275,4.992898,6.799907,-4.869963,8.606916,6.799907,7.232555,-1.166004,7.665203,7.030652,7.215023,-0.496887,7.399394
8693,7.119410,7.948744,7.705362,6.378942,6.371876,5.732248,5.716954,6.872485,-3.557417,8.028016,6.872485,7.209968,-1.038974,7.547450,7.052476,7.195905,-0.441563,7.339335
8694,7.083711,7.959773,7.741535,6.394659,6.386038,5.806969,5.732663,6.828524,-3.761742,7.924384,6.828524,7.170111,-1.172561,7.511699,7.010704,7.167148,-0.537025,7.323593
8695,7.313618,9.172415,8.990457,8.306115,8.299471,7.822164,7.611785,7.388907,0.923260,7.166030,7.388907,7.326900,0.256864,7.264892,7.355837,7.265368,0.374761,7.174900
8696,7.513348,9.708349,9.442119,8.957368,8.945520,8.530846,8.338256,7.770668,2.740330,7.203081,7.770668,7.497459,1.319063,7.224250,7.624957,7.385796,1.154678,7.146635
8697,7.718831,10.348566,9.992382,9.923276,9.901078,9.458532,9.255337,8.176422,4.766300,7.097507,8.176422,7.670635,2.234404,7.164849,7.906669,7.504158,1.778164,7.101648
